"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging wijken en buurten (code)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Afstand tot warenhuis (km)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 10 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 20 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Afstand tot hotel e.d. (km)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 10 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 20 km (aantal)";"Kinderopvang/Kinderdagverblijf/Afstand tot kinderdagverblijf (km)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 1 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 3 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 5 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Afstand tot buitenschoolse opvang (km)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 1 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 3 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 5 km (aantal)";"Onderwijs/Basisonderwijs/Afstand tot school (km)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 1 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 10 km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 3  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 5  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 10  km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 10 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot zwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)";"Afstand tot brandweerkazerne (km)"
"Neckardreef en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440322";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.5";"    17.4";"    52.7";"     0.4";"     8.7";"    56.3";"   213.1";"       .";"       .";"       .";"       .";"     1.2";"     0.2";"     6.9";"    94.8";"     0.6";"     3.6";"    35.5";"   189.9";"     0.8";"     2.3";"    44.3";"   402.5";"       .";"       .";"       .";"       .";"     0.3";"     2.8";"    34.0";"    91.4";"     1.3";"     0.2";"    16.6";"    55.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.1";"     1.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.5";"     4.2";"     7.0";"    12.0";"     1.1";"     1.3";"       .";"       .";"       .";"       .";"       ."
"Vechtzoom-zuid";"Utrecht                                 ";"Buurt     ";"BU03440331";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     2.5";"    22.9";"    55.5";"     0.5";"     9.5";"    67.7";"   217.6";"       .";"       .";"       .";"       .";"     2.0";"     0.0";"    10.4";"    93.1";"     0.9";"     3.1";"    48.9";"   193.4";"     0.4";"     4.4";"    61.4";"   409.1";"       .";"       .";"       .";"       .";"     0.5";"     4.2";"    44.1";"    97.2";"     1.2";"     0.2";"    16.0";"    61.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.0";"     0.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.6";"     4.6";"     8.0";"    12.7";"     1.2";"     0.9";"       .";"       .";"       .";"       .";"       ."
"Vechtzoom-noord, Klopvaart";"Utrecht                                 ";"Buurt     ";"BU03440332";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     2.3";"    14.2";"    39.8";"     0.6";"     6.5";"    45.0";"   135.0";"       .";"       .";"       .";"       .";"     1.6";"     0.0";"     2.2";"    63.6";"     0.8";"     1.8";"    32.9";"   125.3";"     0.7";"     2.3";"    29.8";"   261.4";"       .";"       .";"       .";"       .";"     0.6";"     3.0";"    28.4";"    68.6";"     1.0";"     0.5";"     9.5";"    40.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     1.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.5";"     2.6";"     8.0";"    12.0";"     1.9";"     1.5";"       .";"       .";"       .";"       .";"       ."
"Bedrijventerrein en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440333";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     0.5";"     7.8";"    27.0";"     0.8";"     1.1";"    25.6";"    91.7";"       .";"       .";"       .";"       .";"     2.4";"     0.0";"     1.1";"    18.5";"     1.1";"     1.1";"    16.6";"    61.8";"     0.7";"     0.8";"    15.5";"    98.3";"       .";"       .";"       .";"       .";"     1.6";"     0.2";"    14.0";"    53.4";"     1.9";"     0.0";"     4.6";"    28.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.7";"     2.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     5.7";"     0.3";"     8.0";"    12.2";"     2.8";"     2.6";"       .";"       .";"       .";"       .";"       ."
"Zambesidreef en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440341";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.9";"    18.7";"    52.3";"     0.4";"    11.2";"    54.7";"   198.5";"       .";"       .";"       .";"       .";"     1.9";"     0.0";"     5.6";"    89.5";"     0.8";"     4.1";"    40.8";"   180.1";"     0.7";"     3.5";"    44.3";"   381.6";"       .";"       .";"       .";"       .";"     0.3";"     4.0";"    36.9";"    87.5";"     1.2";"     0.1";"    13.0";"    54.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     0.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.9";"     4.0";"     7.3";"    12.4";"     0.5";"     0.4";"       .";"       .";"       .";"       .";"       ."
"Tigrisdreef en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440342";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     1.8";"    12.5";"    37.4";"     0.4";"     8.1";"    43.3";"   122.8";"       .";"       .";"       .";"       .";"     2.4";"     0.0";"     2.0";"    60.8";"     0.5";"     1.1";"    25.9";"   114.3";"     0.4";"     2.8";"    19.8";"   238.2";"       .";"       .";"       .";"       .";"     0.3";"     5.0";"    21.0";"    64.2";"     0.4";"     1.0";"     7.4";"    34.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     1.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.5";"     2.4";"     7.4";"    12.0";"     1.3";"     1.2";"       .";"       .";"       .";"       .";"       ."
"Poldergebied Overvecht";"Utrecht                                 ";"Buurt     ";"BU03440343";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     0.0";"    10.0";"    36.7";"     1.5";"     0.0";"    35.0";"   125.5";"       .";"       .";"       .";"       .";"     2.5";"     0.0";"     2.6";"    46.5";"     1.7";"     0.0";"    16.1";"   103.2";"     1.6";"     0.5";"    22.0";"   206.4";"       .";"       .";"       .";"       .";"     1.7";"     0.0";"    14.3";"    69.5";"     2.2";"     0.0";"     7.8";"    40.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.5";"     1.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.6";"     2.1";"     7.7";"    12.2";"     2.3";"     2.4";"       .";"       .";"       .";"       .";"       ."
"Wijk 04 Noordoost";"Utrecht                                 ";"Wijk      ";"WK034404  ";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.7";"     3.0";"    34.3";"    69.9";"     0.5";"     9.5";"   139.5";"   267.5";"       .";"       .";"       .";"       .";"     1.0";"     5.7";"    71.2";"   108.5";"     0.5";"     8.5";"   130.1";"   223.4";"     0.5";"    20.4";"   293.6";"   471.9";"       .";"       .";"       .";"       .";"     0.4";"     6.0";"    59.1";"   126.1";"     0.4";"     4.7";"    38.6";"    83.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     2.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     5.8";"     7.7";"    12.4";"     1.8";"     1.7";"       .";"       .";"       .";"       .";"       ."
"Vogelenbuurt";"Utrecht                                 ";"Buurt     ";"BU03440411";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     5.7";"    47.3";"    74.4";"     0.3";"    12.6";"   198.1";"   284.8";"       .";"       .";"       .";"       .";"     0.2";"    18.5";"    92.4";"   108.6";"     0.2";"    16.5";"   183.5";"   237.7";"     0.3";"    46.7";"   406.5";"   485.0";"       .";"       .";"       .";"       .";"     0.2";"     7.4";"    76.0";"   141.2";"     0.3";"     4.4";"    46.9";"    98.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.8";"     2.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     6.3";"     7.8";"    13.0";"     1.9";"     1.4";"       .";"       .";"       .";"       .";"       ."
"Lauwerecht";"Utrecht                                 ";"Buurt     ";"BU03440412";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.5";"     4.3";"    49.1";"    73.7";"     0.3";"     9.6";"   198.2";"   282.9";"       .";"       .";"       .";"       .";"     0.6";"     6.3";"    90.8";"   107.8";"     0.4";"     9.9";"   179.2";"   236.4";"     0.2";"    23.6";"   392.1";"   483.1";"       .";"       .";"       .";"       .";"     0.4";"     7.0";"    73.6";"   136.4";"     0.6";"     4.2";"    42.0";"    92.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.0";"     2.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     6.4";"     7.8";"    13.0";"     2.3";"     1.3";"       .";"       .";"       .";"       .";"       ."
"Staatsliedenbuurt";"Utrecht                                 ";"Buurt     ";"BU03440413";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     3.3";"    48.1";"    72.6";"     0.2";"     7.2";"   195.6";"   279.0";"       .";"       .";"       .";"       .";"     0.6";"     4.2";"    88.1";"   108.4";"     0.3";"     8.6";"   176.4";"   233.0";"     0.4";"    17.7";"   382.9";"   480.0";"       .";"       .";"       .";"       .";"     0.2";"     8.5";"    74.2";"   134.6";"     0.4";"     5.1";"    42.3";"    91.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.7";"     1.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     6.0";"     7.6";"    12.9";"     2.2";"     1.3";"       .";"       .";"       .";"       .";"       ."
"Tuinwijk-West";"Utrecht                                 ";"Buurt     ";"BU03440414";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.5";"     2.9";"    45.9";"    74.3";"     0.3";"     7.9";"   189.5";"   283.7";"       .";"       .";"       .";"       .";"     0.4";"     4.3";"    88.0";"   109.2";"     0.2";"     8.2";"   175.1";"   233.7";"     0.2";"    14.9";"   377.8";"   486.4";"       .";"       .";"       .";"       .";"     0.3";"     8.8";"    71.8";"   135.1";"     0.5";"     6.0";"    43.0";"    90.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     6.0";"     7.3";"    12.8";"     2.0";"     1.5";"       .";"       .";"       .";"       .";"       ."
"Tuinwijk-Oost";"Utrecht                                 ";"Buurt     ";"BU03440415";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     4.1";"    44.8";"    77.7";"     0.3";"    11.0";"   188.0";"   292.4";"       .";"       .";"       .";"       .";"     0.3";"     7.5";"    89.3";"   111.0";"     0.3";"    11.4";"   174.9";"   239.4";"     0.2";"    27.1";"   385.6";"   493.2";"       .";"       .";"       .";"       .";"     0.4";"     8.1";"    71.0";"   138.6";"     0.5";"     5.9";"    46.1";"    96.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     6.0";"     7.8";"    12.8";"     1.6";"     1.7";"       .";"       .";"       .";"       .";"       ."
"Tuindorp en Van Lieflandlaan-West";"Utrecht                                 ";"Buurt     ";"BU03440421";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.8";"     1.4";"    33.0";"    66.4";"     0.7";"     8.1";"   119.2";"   258.1";"       .";"       .";"       .";"       .";"     1.1";"     0.7";"    65.0";"   108.2";"     0.7";"     3.0";"   115.7";"   217.3";"     0.7";"     4.4";"   256.3";"   469.2";"       .";"       .";"       .";"       .";"     0.4";"     4.4";"    53.4";"   121.2";"     0.5";"     5.2";"    34.0";"    72.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     2.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.1";"     5.8";"     7.2";"    12.0";"     2.0";"     1.9";"       .";"       .";"       .";"       .";"       ."
"Tuindorp-Oost";"Utrecht                                 ";"Buurt     ";"BU03440422";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.0";"    23.2";"    67.9";"     0.3";"     9.3";"    90.7";"   264.2";"       .";"       .";"       .";"       .";"     1.7";"     0.0";"    51.3";"   107.7";"     0.4";"     3.6";"    82.3";"   216.7";"     0.4";"     2.5";"   184.1";"   463.2";"       .";"       .";"       .";"       .";"     0.5";"     1.7";"    45.8";"   118.2";"     0.4";"     3.1";"    34.3";"    73.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.9";"     2.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.2";"     5.2";"     8.0";"    12.0";"     1.9";"     2.3";"       .";"       .";"       .";"       .";"       ."
"Voordorp en Voorveldsepolder";"Utrecht                                 ";"Buurt     ";"BU03440423";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.1";"     0.3";"    13.3";"    58.2";"     1.0";"     1.9";"    53.9";"   220.2";"       .";"       .";"       .";"       .";"     2.4";"     0.0";"    20.2";"   101.8";"     1.0";"     0.9";"    38.8";"   192.6";"     1.1";"     0.4";"    86.3";"   420.3";"       .";"       .";"       .";"       .";"     0.5";"     2.3";"    34.5";"   100.0";"     0.6";"     1.7";"    27.9";"    64.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.7";"     2.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.9";"     5.0";"     8.0";"    12.5";"     2.6";"     2.7";"       .";"       .";"       .";"       .";"       ."
